Date,Baseline Minimum Variance,Baseline Maximum Sharpe,Baseline Equal Weight,Quarterly Minimum Variance,Quarterly Maximum Sharpe,Quarterly Equal Weight,Risk Parity
2023-10-10,1.142304096876865,1.1282967741924257,1.1483770326383702,1.1551570917512735,1.1565378497402072,1.1483770326383698,1.1514290909696454
2023-10-11,1.1490794227233196,1.1375218659406996,1.1555037644450838,1.1630835947882678,1.1630788983686178,1.1555037644450834,1.1586789550419383
2023-10-12,1.1485759449881199,1.138891256324405,1.1565139715279211,1.163797891981184,1.1680162580921922,1.1565139715279207,1.1591116679127165
2023-10-13,1.1499685255358147,1.1381258632107052,1.1551429777417141,1.167546517379035,1.1682803367359573,1.1551429777417137,1.1583705483306312
2023-10-16,1.145313234062169,1.138272173100193,1.1538384324958193,1.1624450364230081,1.1715161651320622,1.1538384324958189,1.156272130207893
2023-10-17,1.1511750624629082,1.1465801881310387,1.1584032863789304,1.16802573010484,1.1754193522636467,1.15840328637893,1.16123853325009
2023-10-18,1.1465275386168314,1.1414553650502925,1.1533257497989313,1.1639487164373241,1.1693484420726252,1.1533257497989309,1.1561847143296005
2023-10-19,1.1417356717976035,1.1351922007487545,1.1493257809809188,1.159084511894567,1.1643234077459104,1.1493257809809183,1.152143129991209
2023-10-20,1.1354738915397067,1.127360582304484,1.1427714433590912,1.152822150697449,1.1506265610220099,1.1427714433590908,1.1461397933705002
2023-10-23,1.121104736326834,1.1148633980487577,1.1266504479393986,1.1379773273844318,1.1337375515158883,1.1266504479393982,1.1304596996364904
2023-10-25,1.114344248364245,1.1093880256184172,1.1213159634883545,1.1315998626669963,1.1234702434387678,1.121315963488354,1.1242895730625164
2023-10-26,1.1026656980207106,1.093773940768817,1.1060668354425442,1.1196856833267999,1.1151185135145492,1.1060668354425438,1.10970952424035
2023-10-27,1.1085838284232583,1.10509492657386,1.1144993150544997,1.1266496916835156,1.1259050604189798,1.1144993150544993,1.1180963260982697
2023-10-30,1.1110262069800405,1.1105113300786182,1.118486023612565,1.129841192384858,1.125066040432892,1.1184860236125647,1.1217887645350761
2023-10-31,1.1084458818457832,1.1033279203120347,1.1150680807028022,1.1261569363492243,1.1220027420173115,1.1150680807028017,1.1185128023894018
2023-11-01,1.103767947035625,1.0989728738371827,1.1097946164673003,1.1223824406257084,1.116829048507901,1.1097946164672998,1.113056799080636
2023-11-02,1.1142792101996124,1.1108352738177685,1.1211627109676003,1.1334423847687982,1.1276741601766989,1.1211627109675997,1.1242285142707535
2023-11-03,1.1205869405217692,1.1159102705487913,1.1259965827818164,1.1388344906909644,1.1313959215571987,1.1259965827818157,1.1294048113104251
2023-11-06,1.1291040998184962,1.1274843545646485,1.1364562018385889,1.146845935453584,1.144017710498822,1.1364562018385882,1.139562105900959
2023-11-07,1.1296557569657957,1.1245571480469934,1.1380506004817017,1.1474564179598978,1.146792504218949,1.138050600481701,1.1409469489292694
2023-11-08,1.134188210706297,1.1258400248522076,1.1405148902031714,1.152567940991356,1.1503064589890093,1.1405148902031708,1.1436472148511319
2023-11-09,1.1288466179595382,1.1273885716143155,1.1403460243802712,1.1473545586624725,1.1535230537150931,1.1403460243802706,1.1425624392779001
2023-11-10,1.1322398431435035,1.1276900066439988,1.1421422860800539,1.1509749075612288,1.161502004354086,1.1421422860800532,1.1447383461926026
